Name \\epn-ta-pix-001.epn.local\42FYC4025A/Meas/PRIM
Data Type Float 32
Number of Values 17999
Time Value Value Attributes
2-Apr-2024 17:20:27.039 16,138
2-Apr-2024 17:20:26.04001 16,166
2-Apr-2024 17:20:25.039 16,178
2-Apr-2024 17:20:24.039 16,17
2-Apr-2024 17:20:23.039 16,147
2-Apr-2024 17:20:22.039 16,125
2-Apr-2024 17:20:21.039 16,119
2-Apr-2024 17:20:20.041 16,131
2-Apr-2024 17:20:19.039 16,148
2-Apr-2024 17:20:18.039 16,153
2-Apr-2024 17:20:17.039 16,14
2-Apr-2024 17:20:16.039 16,111
2-Apr-2024 17:20:15.039 16,077
2-Apr-2024 17:20:14.039 16,042
2-Apr-2024 17:20:13.04001 16,009
2-Apr-2024 17:20:12.039 15,978
2-Apr-2024 17:20:11.03801 15,952
2-Apr-2024 17:20:10.039 15,934
2-Apr-2024 17:20:09.04001 15,926
2-Apr-2024 17:20:08.039 15,926
2-Apr-2024 17:20:07.039 15,926
2-Apr-2024 17:20:06.04001 15,916
2-Apr-2024 17:20:05.039 15,893
2-Apr-2024 17:20:04.04001 15,862
2-Apr-2024 17:20:03.03801 15,839
2-Apr-2024 17:20:02.039 15,837
2-Apr-2024 17:20:01.03801 15,861
2-Apr-2024 17:20:00.039 15,902
2-Apr-2024 17:19:59.039 15,947
2-Apr-2024 17:19:58.039 15,988
2-Apr-2024 17:19:57.03801 16,021
2-Apr-2024 17:19:56.039 16,05
2-Apr-2024 17:19:55.03801 16,07
2-Apr-2024 17:19:54.041 16,072
2-Apr-2024 17:19:53.039 16,06
2-Apr-2024 17:19:52.039 16,05
2-Apr-2024 17:19:51.039 16,059
2-Apr-2024 17:19:50.04001 16,092
2-Apr-2024 17:19:49.039 16,134
2-Apr-2024 17:19:48.04001 16,167
2-Apr-2024 17:19:47.04001 16,175
2-Apr-2024 17:19:46.039 16,15
2-Apr-2024 17:19:45.04001 16,103
2-Apr-2024 17:19:44.039 16,052
2-Apr-2024 17:19:43.039 16,017
2-Apr-2024 17:19:42.039 16,005
2-Apr-2024 17:19:41.04001 16,011
2-Apr-2024 17:19:40.039 16,025
2-Apr-2024 17:19:39.039 16,042
2-Apr-2024 17:19:38.039 16,056
2-Apr-2024 17:19:37.039 16,06
2-Apr-2024 17:19:36.039 16,048
2-Apr-2024 17:19:35.04001 16,017
2-Apr-2024 17:19:34.03801 15,972
2-Apr-2024 17:19:33.039 15,922
2-Apr-2024 17:19:32.039 15,884
2-Apr-2024 17:19:31.03801 15,867
2-Apr-2024 17:19:30.039 15,867
2-Apr-2024 17:19:29.03801 15,872
2-Apr-2024 17:19:28.04001 15,876
2-Apr-2024 17:19:27.03801 15,882
2-Apr-2024 17:19:26.039 15,898
